"Date","JDay","Coef","VIP","Tmean","Tstdev"
1001,-91,0.10235752249134,0.480346577790586,11.9317003367154,1.07398967681251
1002,-90,0.10235752249134,0.480346577790586,11.6669230585768,0.816758398883044
1003,-89,0.10235752249134,0.480346577790586,11.3261758589015,0.873879005443329
1004,-88,0.10235752249134,0.480346577790586,11.430435869724,0.488531690851014
1005,-87,0.102357522491338,0.480346577790579,11.6044563256223,0.0246477293172893
1006,-86,-0.10235752249134,0.480346577790586,11.8500967018398,0.437761463549532
1007,-85,-0.10235752249134,0.480346577790586,12.3411262878788,0.872727385778282
1008,-84,-0.10235752249134,0.480346577790586,13.2309027624459,0.96363288140031
1009,-83,-0.10235752249134,0.480346577790586,13.9600607115801,1.03124582885631
1010,-82,-0.10235752249134,0.480346577790586,14.4344373728355,1.17434046964184
1011,-81,-0.0963287402430526,0.452054520199465,14.7798863193444,1.02710350869483
1012,-80,-0.0560830641162327,0.263188354549335,15.2461499786934,0.501609947561792
1013,-79,0.0249567582733115,0.117117854531369,15.6471501911351,0.499728912197046
1014,-78,0.0573829631813482,0.269288561473104,15.8802331989237,0.64626713702449
1015,-77,0.104282721061428,0.489381209757059,15.7926135864748,0.844298646714768
1016,-76,0.12212369552535,0.573105891828366,15.7200558087104,1.29595418223571
1017,-75,0.126345715602139,0.592919119482643,15.410698726105,1.82814990994521
1018,-74,0.127975849689294,0.600569063629846,14.8623404231964,2.25848762136454
1019,-73,0.127593312500501,0.598773881165067,14.4577343882039,2.59642346395932
1020,-72,0.127280539410867,0.5973060898433,14.0588548875956,3.00658921950891
1021,-71,0.125503317598157,0.588965887824612,13.856737435827,3.65844077545436
1022,-70,0.125744226685352,0.590096433511693,13.1355115874393,4.00696747776515
1023,-69,0.126398658414705,0.59316757116666,12.1242203725451,4.18393139895283
1024,-68,0.127603127728187,0.598819942372044,11.5249291854714,4.26859066176057
1025,-67,0.129923189648835,0.609707601400132,10.8744166143015,4.1449359587117
1026,-66,0.13245600799565,0.621593690428528,10.5650169925567,4.0516883681601
1027,-65,0.135334299945558,0.635101028769364,10.1827969212951,3.69192112004178
1028,-64,0.135118150778742,0.634086677209799,10.1676467866386,3.78333571175942
1029,-63,0.134138858801669,0.629491025240161,9.90683184008832,3.97620631244047
1030,-62,0.134508462811408,0.631225514478418,9.33880587697483,4.15037144074303
1031,-61,0.135560567519539,0.636162864306037,9.18338270712853,4.06673745544611
1101,-60,0.138836745415103,0.651537414237141,8.92705194731707,3.6004959299213
1102,-59,0.139865287326284,0.656364187835455,9.33541568361143,3.47530733534244
1103,-58,0.140295410621646,0.658382683867074,9.72410981924314,3.41597766814366
1104,-57,0.139647536607212,0.655342320461451,9.99808524106134,3.30452303155937
1105,-56,0.137633589397027,0.645891206105443,10.4143632836093,3.23518263351796
1106,-55,0.136255689780747,0.639424955759504,10.6248354991883,3.00512146794195
1107,-54,0.131348289370254,0.616395353873352,11.0669130722403,3.05885065152115
1108,-53,0.121764396091852,0.571419760227268,11.0466023376623,2.97544703563344
1109,-52,0.111308083629033,0.522350050590154,11.0268115422078,3.01196226056251
1110,-51,0.103750764221626,0.486884826088209,10.7700431617938,3.03958580778626
1111,-50,0.103789739342802,0.487067729753909,10.4607075367938,3.17786887501805
1112,-49,0.10743341861086,0.504166901601551,9.9033780319237,3.32885206337697
1113,-48,0.114977094706177,0.53956810034249,9.16522150594968,3.32340483135349
1114,-47,0.122571985780436,0.575209642335865,8.59612311877435,3.31162367395567
1115,-46,0.133839404491629,0.628085736703162,8.28959395026786,3.40575839511818
1116,-45,0.149508076134555,0.701616168263195,7.87665629604708,3.51360606308782
1117,-44,0.162690173692272,0.763477527309736,7.70035789799513,3.6569534172531
1118,-43,0.173850015616804,0.815848781973372,7.45557274377435,3.82566434498749
1119,-42,0.183284666718516,0.86012400727241,7.37616853111201,4.05283338070462
1120,-41,0.190707345609212,0.894957386553212,7.33621920481331,4.14350184682454
1121,-40,0.199998142964382,0.938557530498466,7.58794556006493,4.17540645272104
1122,-39,0.219010753176724,1.02778050139577,7.77643790584415,4.16253838121088
1123,-38,0.234808239288853,1.10191543751927,8.22326528409091,4.27697541776033
1124,-37,0.249051930783878,1.16875867774442,8.76381881493506,4.23180814837604
1125,-36,0.262781704297817,1.2331901876202,9.36177412581169,4.108528705321
1126,-35,0.273735266963875,1.28459340853834,9.43688901217532,3.92870184075686
1127,-34,0.278689063312437,1.30784073873143,9.86725373376623,3.70203461355489
1128,-33,0.279818160896894,1.31313940313327,10.2650620211039,3.58612285364485
1129,-32,0.275619452328481,1.29343557245343,10.2009478652597,3.75775792484641
1130,-31,0.263615785601817,1.23710439040885,10.1606625081169,3.96844301405223
1201,-30,0.253145737980732,1.18797022399213,10.3244921834416,4.12349588904455
1202,-29,0.241304740877698,1.13240242303689,10.5965910146104,4.32270930143541
1203,-28,0.234959001852999,1.10262294078805,10.5721957467532,4.30791946105921
1204,-27,0.226222054194533,1.06162191999415,10.6215545616883,4.32711144208594
1205,-26,0.224307873008366,1.05263899075097,10.6475683522727,4.39362565248786
1206,-25,0.232060830033145,1.08902230957275,10.4209185795455,4.42062478595641
1207,-24,0.245051029773094,1.14998312454782,10.4735710795455,4.44854839317612
1208,-23,0.257404615331497,1.20795641661264,10.2136010146104,4.61978043251652
1209,-22,0.267083417607164,1.25337740216475,9.79807841720779,4.82879375803229
1210,-21,0.273144836140718,1.28182261633448,9.66726058441559,4.89816418847155
1211,-20,0.276574907741236,1.29791936344971,9.50775094967532,4.93905237564761
1212,-19,0.277212322168824,1.30091064177957,9.65477310064935,5.09299609851709
1213,-18,0.276261167857549,1.29644703512662,9.56079883116883,5.22600320249608
1214,-17,0.275561873759401,1.29316536594649,9.74347467532468,5.25502238393344
1215,-16,0.276167048658414,1.29600534960993,9.86827083603896,5.23454554798588
1216,-15,0.277707254959468,1.30323327783441,10.1581509983766,5.14223548487279
1217,-14,0.276275742180103,1.29651542996261,10.5534178165584,5.0590744678521
1218,-13,0.277873361170333,1.30401278624763,10.7146867207792,4.87367980364889
1219,-12,0.277400860049973,1.30179541823556,10.8148822564935,4.84785242321496
