"Date","JDay","Coef","VIP","Tmean","Tstdev"
1001,-91,0.191506751786913,0.854441145280618,11.9515751048644,1.08480555567835
1002,-90,0.191506751786913,0.854441145280618,11.6820376208134,0.824983766496624
1003,-89,0.191506751786913,0.854441145280618,11.3423474692982,0.882679620263319
1004,-88,0.191506751786912,0.854441145280617,11.4394764166667,0.493451570161259
1005,-87,0.191506751786911,0.854441145280613,11.6049124453748,0.0248959503759916
1006,-86,-0.191506751786912,0.854441145280617,11.8419956858054,0.44217004871949
1007,-85,-0.191506751786912,0.854441145280617,12.3249759888357,0.881516402927396
1008,-84,-0.191506751786913,0.854441145280618,13.2130702073365,0.9733373848433
1009,-83,-0.191506751786913,0.854441145280618,13.9409769417863,1.04163124522168
1010,-82,-0.191506751786913,0.854441145280618,14.4127055582137,1.18616695600491
1011,-81,-0.184330983096077,0.822425187820861,14.7542588626537,1.04577823094512
1012,-80,-0.130319815271852,0.581444837712764,15.2214965481231,0.536222696140564
1013,-79,-0.0159731007893978,0.0712668060255225,15.629899293633,0.564465020743494
1014,-78,0.032447391612806,0.14476975977256,15.8609644028091,0.737534323409124
1015,-77,0.118744205183529,0.52979821194683,15.7675716054632,0.930477252702761
1016,-76,0.168888403480683,0.753525395570473,15.698433338332,1.368793997909
1017,-75,0.185519231478669,0.827726767527194,15.4008231326513,1.90778175011348
1018,-74,0.189876845696356,0.847169031823938,14.8647321492009,2.36073628882826
1019,-73,0.19118393184144,0.853000827164649,14.4592260673145,2.70425281736331
1020,-72,0.192670620022131,0.85963394866001,14.0608328157824,3.12069743009402
1021,-71,0.19606990918335,0.874800476716859,13.8543695000538,3.75447049042457
1022,-70,0.199158274428017,0.888579762888631,13.1550519927756,4.10893982892619
1023,-69,0.200027541644804,0.892458151871454,12.1578124558018,4.30265119963394
1024,-68,0.200510184033899,0.894611546004305,11.5753624362343,4.4125387674556
1025,-67,0.19979130692058,0.891404148989375,10.9431769937858,4.32890581825729
1026,-66,0.197535415878882,0.881339093280832,10.6512800117882,4.27710746567491
1027,-65,0.195597324285153,0.872691955853287,10.2924619192704,3.94530099417617
1028,-64,0.197520350270557,0.881271875412474,10.2831093538187,4.02781210237994
1029,-63,0.199997299336295,0.892323220478812,10.0273481562483,4.21073521549808
1030,-62,0.200694438280056,0.89543362881674,9.47455511532775,4.39511108218546
1031,-61,0.199870435085968,0.891757193253492,9.32621319939575,4.32771876975595
1101,-60,0.195838473250154,0.873767884487219,9.08822462517212,3.90953603605027
1102,-59,0.189345042701567,0.844796298979316,9.50197444204549,3.81694712660437
1103,-58,0.185071934568176,0.825731073480298,9.90069375367744,3.77951160285649
1104,-57,0.180213224120835,0.804053079986716,10.1688074618659,3.66642293574173
1105,-56,0.173470664991395,0.77396996338156,10.5688626791095,3.5809481848124
1106,-55,0.165394852065163,0.737938299842932,10.7864765330941,3.37629704038439
1107,-54,0.154459807163578,0.68914966862119,11.2077810944976,3.44455821722268
1108,-53,0.131012675286627,0.584536154854427,11.1967665610048,3.3899941493868
1109,-52,0.110794919100014,0.494331070229969,11.1803479326156,3.44298719538397
1110,-51,0.0974979546145069,0.435004318260439,10.9356550382735,3.49271108629273
1111,-50,0.0973528315443034,0.434356826090297,10.6337409513517,3.64061628168107
1112,-49,0.103109570982552,0.460041534294071,10.1009544202512,3.8181499245436
1113,-48,0.116404497614997,0.519359194022789,9.3763390295016,3.84089199106928
1114,-47,0.126208239197301,0.563100315980407,8.83793245494019,3.84509730811418
1115,-46,0.139831180308624,0.62388147015194,8.56086083739633,3.94937058167491
1116,-45,0.161290697576155,0.71962689082327,8.1954555702512,4.07666867264299
1117,-44,0.179481545427042,0.800788566462946,8.05267468938995,4.22182613550207
1118,-43,0.196522458061065,0.876819603341703,7.85292687439793,4.39644017941732
1119,-42,0.211801261554691,0.94498867954293,7.80537707375997,4.60821165864463
1120,-41,0.220901384797189,0.985590484194528,7.80827923085726,4.68638351902636
1121,-40,0.233470642917742,1.04167044588592,8.09531118421052,4.6900092845983
1122,-39,0.259057971495768,1.15583282465785,8.33771256778309,4.62767840410625
1123,-38,0.284272472493452,1.26833176743201,8.8165810845295,4.67591645109387
1124,-37,0.300173264166854,1.33927595358482,9.40138714114832,4.57793155280284
1125,-36,0.313654873394835,1.39942653063497,10.0290790067783,4.41046184431331
1126,-35,0.323185560300446,1.44194937099937,10.1154084206539,4.20594635373991
1127,-34,0.323599741784575,1.44379731473165,10.5384378987241,3.95668883343008
1128,-33,0.320362893037598,1.42935554322928,10.9293233413078,3.83092945231359
1129,-32,0.312448906358935,1.39404589603221,10.8960020255183,4.0166861868935
1130,-31,0.294805718957222,1.31532770406635,10.8723900837321,4.24954516651891
1201,-30,0.277557324935728,1.23837095238809,11.0297555781499,4.44802115552027
1202,-29,0.260296958355343,1.16136078302697,11.2982975837321,4.66879945921162
1203,-28,0.251521017894811,1.12220537702669,11.2666504186603,4.64486993926217
1204,-27,0.239409902166199,1.06816949841028,11.3105777392344,4.64653465394782
1205,-26,0.236888095551447,1.05691801347839,11.3333433133971,4.7175483420433
1206,-25,0.247159367839158,1.10274510612715,11.1108911204147,4.77954997411114
