"Date","JDay","Coef","VIP","Tmean","Tstdev"
1001,-91,0.315095427446065,1.12171780573131,11.7632234559441,1.07080747818288
1002,-90,0.315095427446065,1.12171780573131,11.5387980771562,0.814338368678121
1003,-89,0.315095427446065,1.12171780573131,11.1890903615385,0.871289728624733
1004,-88,0.315095427446065,1.12171780573131,11.3537998487179,0.487084186363104
1005,-87,0.315095427446066,1.12171780573132,11.6005898335664,0.0245746988476765
1006,-86,-0.315095427446065,1.12171780573131,11.9187683916084,0.436464389695391
1007,-85,-0.315095427446065,1.12171780573131,12.4780311305361,0.870141521173602
1008,-84,-0.315095427446065,1.12171780573131,13.382067960373,0.960777666586927
1009,-83,-0.315095427446066,1.12171780573131,14.1218323601399,1.02819027894345
1010,-82,-0.315095427446065,1.12171780573131,14.6186562937063,1.1708609346762
1011,-81,-0.328895389157588,1.12691239705467,14.9529385096223,1.00669486208776
1012,-80,-0.362369603836681,1.03842570055116,15.3476976617507,0.446338484814553
1013,-79,-0.238785234714503,0.500910609274295,15.7737213147691,0.432531121482093
1014,-78,-0.1427284632826,0.349434763366072,16.0311743943755,0.600396102790581
1015,-77,0.0312175093056946,0.610011766155873,15.8891932374712,0.87308281687408
1016,-76,0.135822307022425,0.832394138387702,15.756938785652,1.40468023952193
1017,-75,0.175059984851103,0.905556298543941,15.4120893225893,2.01767458771201
1018,-74,0.184983763333153,0.919227969165644,14.8634028916465,2.52627419973383
1019,-73,0.189725001180157,0.929666112271872,14.4392001617764,2.89210299573014
1020,-72,0.195125361721146,0.940884746858907,14.0147456017836,3.33692727422532
1021,-71,0.210721307153187,0.974102941986165,13.7124869545717,3.99643843814926
1022,-70,0.222289527029203,0.991649480040725,12.9514352237532,4.39296320546063
1023,-69,0.223981821254571,0.991487762287482,11.9469856303972,4.6200455446799
1024,-68,0.222779714860056,0.985038531465124,11.3822143720256,4.76749046671751
1025,-67,0.214608199788166,0.963851273974537,10.822807400452,4.72154941194332
1026,-66,0.202670748834696,0.936509028419364,10.6160502046674,4.69568664048175
1027,-65,0.192920700905633,0.909973559876539,10.3338597555541,4.36806730064149
1028,-64,0.199796058031202,0.924012521360398,10.2875601416938,4.45890398179044
1029,-63,0.209873934548631,0.944222477529319,9.97313480690238,4.65590349778494
1030,-62,0.21248247309787,0.948125104053223,9.40621612768156,4.8643910731951
1031,-61,0.207773854951684,0.936362755623257,9.29569777392136,4.80731163703561
1101,-60,0.189945764443725,0.889135836839595,9.18962608313798,4.39832237222733
1102,-59,0.170634839738831,0.846067290373083,9.70564778918274,4.2910859318032
1103,-58,0.159432417769248,0.818760164171287,10.1652258586153,4.24670906250526
1104,-57,0.148085979539783,0.795099882470078,10.4733292830828,4.09488607060074
1105,-56,0.13373106590872,0.769892252653655,10.9085658341409,3.94286105802754
1106,-55,0.116584141772282,0.721578610955384,11.1957479667832,3.70965075484273
1107,-54,0.0954182079726196,0.679753876490007,11.6835906241259,3.70099144968426
1108,-53,0.0523191488809059,0.571892083473543,11.8162014842657,3.52418640947638
1109,-52,0.0164410450564593,0.485230813737943,11.9118379294872,3.45929821300559
1110,-51,-0.00613037021681019,0.424851219683918,11.7514426371387,3.4464869744395
1111,-50,-0.00662424290415652,0.425734210646975,11.4808922117308,3.58654431161508
1112,-49,0.00421254538826339,0.444245920272136,10.9755459879546,3.81745999591183
1113,-48,0.0283273083901864,0.492631754537422,10.2080190182576,3.95659731530885
1114,-47,0.0424343249350255,0.522681586566027,9.6664215922669,4.02475818654359
