"Date","JDay","Coef","VIP","Tmean","Tstdev"
1001,-91,0.219779760207313,1.0540104478883,11.8959257540471,1.06557775779548
1002,-90,0.219779760207313,1.0540104478883,11.639716846551,0.810361218671525
1003,-89,0.219779760207313,1.0540104478883,11.2970669601874,0.867034433672131
1004,-88,0.219779760207313,1.0540104478883,11.4141628852273,0.484705314201951
1005,-87,0.21977976020731,1.05401044788829,11.6036353100678,0.0244546783900346
1006,-86,-0.219779760207313,1.0540104478883,11.8646785307018,0.434332739736206
1007,-85,-0.219779760207313,1.0540104478883,12.3701968261563,0.865891833955385
1008,-84,-0.219779760207313,1.0540104478883,13.2630013616427,0.956085321181164
1009,-83,-0.219779760207313,1.0540104478883,13.9944114972089,1.02316869684446
1010,-82,-0.219779760207313,1.0540104478883,14.4735546391547,1.16514256286273
1011,-81,-0.209155210027754,1.00305768097835,14.8266173980785,1.00430753898839
1012,-80,-0.129194623390898,0.619586092625418,15.2928504064111,0.456909104676871
1013,-79,0.0725518687823384,0.347941173647078,15.7496676291874,0.459944033465791
1014,-78,0.139949686594536,0.671164768358072,16.020478050434,0.634186618013013
1015,-77,0.219404617056247,1.05221135228321,15.9268685823582,0.892723157472263
1016,-76,0.246302246614746,1.18120586274834,15.8644255303941,1.40830736199207
1017,-75,0.251625716819282,1.20673593525962,15.5900640029894,2.01217379085743
1018,-74,0.252802551764812,1.21237975035369,15.0941032571647,2.51752463800307
1019,-73,0.252776049675669,1.21225265275916,14.7072470745568,2.87990532384277
1020,-72,0.252764295497029,1.21219628256802,14.3289130914217,3.32032798873557
1021,-71,0.251929270215532,1.2081917037564,14.1055737800402,3.96799458506691
1022,-70,0.251868116789015,1.20789842674849,13.3958834101464,4.3582463039045
1023,-69,0.252120802614104,1.209110246706,12.4170854615894,4.58431785265752
1024,-68,0.252730722801443,1.21203527605914,11.8664062213677,4.7330987686383
1025,-67,0.253976090275524,1.21800775654553,11.2922847055417,4.69401740735449
1026,-66,0.255306849322566,1.22438975431403,11.0625971092762,4.67717097380375
1027,-65,0.256447991921084,1.22986239756487,10.7306296289436,4.36131285975634
1028,-64,0.256626282564722,1.23071743626806,10.6996341394026,4.44724936199765
1029,-63,0.256258050278104,1.22895148349343,10.4180762987042,4.63619353292022
1030,-62,0.256533225907042,1.23027115909791,9.87116831245243,4.84277689893488
1031,-61,0.256925526707055,1.23215253862776,9.74821905994158,4.79061498575285
1101,-60,0.25735386007398,1.234206721613,9.58185610856392,4.40069223135334
1102,-59,0.256673557347833,1.23094415466685,10.0595680855626,4.31242774915176
1103,-58,0.255874205239787,1.22711065574671,10.4975995648619,4.28147062629688
1104,-57,0.254678151312351,1.22137467107476,10.775489388687,4.14177229464993
