"Date","JDay","Coef","VIP","Tmean","Tstdev"
1001,-91,0.173593035494953,0.864318896629197,11.986492344593,1.06765339923088
1002,-90,0.173593035494953,0.864318896629197,11.7085918321153,0.811939723206561
1003,-89,0.173593035494953,0.864318896629197,11.3707587691325,0.868723332096746
1004,-88,0.173593035494953,0.864318896629197,11.4553594167855,0.485649472830221
1005,-87,0.173593035494952,0.864318896629195,11.6057137851753,0.0245023137159264
1006,-86,-0.173593035494953,0.864318896629197,11.8277633125371,0.4351787775075
1007,-85,-0.173593035494953,0.864318896629197,12.2966021301248,0.867578506707309
1008,-84,-0.173593035494953,0.864318896629197,13.181740855615,0.957947682040238
1009,-83,-0.173593035494953,0.864318896629197,13.9074493775995,1.02516172956969
1010,-82,-0.173593035494953,0.864318896629197,14.3745257427213,1.16741214681748
1011,-81,-0.162313069541865,0.808155999893221,14.7392291176434,1.00847331897466
1012,-80,-0.0848091108465071,0.422264158823858,15.2508888694068,0.465082643230372
1013,-79,0.0859981789312065,0.42818452315215,15.7117982271468,0.468431874946752
1014,-78,0.141492181239716,0.70448889623988,15.9817993938528,0.635084386608165
1015,-77,0.20473354256985,1.01936733298326,15.9213711740096,0.873859779302305
1016,-76,0.221208747481272,1.10139729973959,15.9002769704032,1.372239608269
1017,-75,0.222551556749165,1.10808314068649,15.659575429382,1.95841042672622
1018,-74,0.222963167077643,1.11013254655083,15.1819249315746,2.44527159910644
1019,-73,0.222282047873052,1.10674125727642,14.8146500680715,2.80001757737939
1020,-72,0.22156659281111,1.10317900993187,14.4602927614855,3.23132387415996
1021,-71,0.218512015958727,1.08797028633767,14.29331939371,3.87698868447976
1022,-70,0.217384922388261,1.08235849282046,13.6075594782256,4.25726284501534
1023,-69,0.21766812843146,1.08376857436018,12.6344124784914,4.47167141480614
1024,-68,0.21874557822581,1.08913319175264,12.0774115353821,4.60591559626233
1025,-67,0.22144741014385,1.10258559999944,11.4710161455706,4.54944052202362
1026,-66,0.224710314679484,1.11883158613594,11.1979855733894,4.51910636795497
1027,-65,0.227538986172582,1.13291552802261,10.8105879484158,4.20303877071486
1028,-64,0.22700340733529,1.13024888354355,10.7904842158185,4.28836904999421
1029,-63,0.225452761099895,1.12252822332572,10.5352314293121,4.47345779323016
1030,-62,0.225613819323825,1.12333013145529,9.98880016447294,4.67264279586191
1031,-61,0.226685642324617,1.12866673306943,9.84768731063117,4.61696676081802
1101,-60,0.229457853524401,1.14246955942469,9.61799678951775,4.224435596745
1102,-59,0.23067705608357,1.1485399631578,10.0480921298424,4.14356610095808
1103,-58,0.230841505755632,1.14935875729145,10.454218152323,4.11919989121127
1104,-57,0.230374768100305,1.1470348727294,10.709347975482,3.99690957751449
1105,-56,0.228983299842076,1.14010675890146,11.08653013813,3.89096085249071
1106,-55,0.226960994310609,1.13003770929574,11.3127307808972,3.67789599444878
1107,-54,0.223312769072452,1.11187321321727,11.7601225753119,3.70208132145966
1108,-53,0.213294308443808,1.06199134548114,11.7624268328877,3.61564923068626
1109,-52,0.202636525294647,1.00892629396146,11.7635164644979,3.62592656573364
1110,-51,0.195090075336318,0.97135255557471,11.5479063630407,3.64287611197474
1111,-50,0.194728621960203,0.969552880937212,11.2603007287567,3.80793809421988
1112,-49,0.198108425203457,0.986380905181985,10.7592974756373,4.03534214078366
1113,-48,0.206040737670316,1.02587585116023,10.0634097691607,4.09427474090443
1114,-47,0.211319609713119,1.05215932990967,9.53827072741979,4.13358990460275
1115,-46,0.218540115042738,1.08811019154307,9.2684406120306,4.26296256737213
