"Date","JDay","Coef","VIP","Tmean","Tstdev"
1001,-91,0.298893551129694,1.2188597002566,12.535893288447,1.05733766553031
1002,-90,0.298893551129694,1.2188597002566,12.1264057505682,0.80409471098485
1003,-89,0.298893551129694,1.2188597002566,11.8177928149621,0.860329673106064
1004,-88,0.298893551129694,1.2188597002566,11.7052684967803,0.480957097348487
1005,-87,0.298893551129694,1.2188597002566,11.6183223660985,0.0242655708333359
1006,-86,-0.298893551129694,1.2188597002566,11.6038258143939,0.430974053030303
1007,-85,-0.298893551129694,1.2188597002566,11.8501571969697,0.859195909090908
1008,-84,-0.298893551129694,1.2188597002566,12.6887930871212,0.948691931818182
1009,-83,-0.298893551129694,1.2188597002566,13.3799141098485,1.0152565530303
1010,-82,-0.298893551129694,1.2188597002566,13.7737902083333,1.15613253787879
1011,-81,-0.298893551129694,1.2188597002566,14.2818087310606,0.955417159090909
1012,-80,-0.298893551129694,1.2188597002566,15.2072121401515,0.289307310606061
1013,-79,0.298893551129694,1.2188597002566,16.0164446780303,0.117880492424243
1014,-78,0.298893551129694,1.2188597002566,16.5120176704545,0.354604204545454
1015,-77,0.298893551129694,1.2188597002566,16.7431684469697,0.820482954545455
1016,-76,0.298893551129694,1.2188597002566,17.1514196287879,1.48766740909091
1017,-75,0.298893551129695,1.2188597002566,17.399457280303,2.19629453030303
1018,-74,0.298893551129694,1.2188597002566,17.3602990606061,2.77573218181818
1019,-73,0.298893551129694,1.2188597002566,17.2786058787879,3.1760336969697
1020,-72,0.298893551129694,1.2188597002566,17.2681863712121,3.6635818030303
1021,-71,0.298893551129694,1.2188597002566,17.5086881136364,4.36776619696969
1022,-70,0.298893551129694,1.2188597002566,17.0903893579545,4.81376673863636
1023,-69,0.298893551129694,1.2188597002566,16.3186405702026,5.07993380437749
1024,-68,0.298893551129694,1.2188597002566,15.9407419821137,5.26890919009602
1025,-67,0.298893551129694,1.2188597002566,15.4418802396895,5.25935994767177
1026,-66,0.298893551129694,1.2188597002566,15.3147161743018,5.25792698488804
1027,-65,0.298893551129694,1.2188597002566,14.8010364318775,4.91983192428198
1028,-64,0.298893551129694,1.2188597002566,14.811705509529,5.02213013261531
1029,-63,0.298893551129694,1.2188597002566,14.6368445057412,5.2391248674638
1030,-62,0.298893551129694,1.2188597002566,14.2706198826351,5.47702865913047
1031,-61,0.298893551129694,1.2188597002566,14.1510599583927,5.42705759852441
1101,-60,0.298893551129694,1.2188597002566,13.7909217386957,5.00551585610016
1102,-59,0.298893551129694,1.2188597002566,14.2857587519533,4.87402364776683
1103,-58,0.298893551129694,1.2188597002566,14.7502037139476,4.81519150626813
1104,-57,0.298893551129694,1.2188597002566,14.9186636467335,4.61782070388293
1105,-56,0.298893551129694,1.2188597002566,15.187145692188,4.3954020675193
1106,-55,0.298893551129694,1.2188597002566,15.2850686401515,4.11168090151515
1107,-54,0.298893551129694,1.2188597002566,15.7512891704545,4.01742165909091
1108,-53,0.298893551129694,1.2188597002566,15.7059516647727,3.66809667045454
1109,-52,0.298893551129694,1.2188597002566,15.6933859640152,3.42959170833333
1110,-51,0.298893551129694,1.2188597002566,15.4998977083333,3.30384094696969
1111,-50,0.298893551129694,1.2188597002566,15.3747579545455,3.43230227272727
1112,-49,0.298893551129694,1.2188597002566,15.1644314204545,3.73113715909091
1113,-48,0.298893551129694,1.2188597002566,14.6221189962121,4.02667109848485
1114,-47,0.298893551129694,1.2188597002566,14.2444547159091,4.07836329545454
1115,-46,0.298893551129694,1.2188597002566,14.2186246780303,4.06638700757575
1116,-45,0.298893551129694,1.2188597002566,14.2163663636364,4.18544909090909
1117,-44,0.298893551129694,1.2188597002566,14.3576890909091,4.17734909090909
1118,-43,0.298893551129694,1.2188597002566,14.4887679356061,4.24791867424242
1119,-42,0.298893551129694,1.2188597002566,14.7169047348485,4.24073598484848
1120,-41,0.298893551129694,1.2188597002566,14.8487246969697,3.9934596969697
1121,-40,0.298893551129694,1.2188597002566,15.1643157954545,3.81318659090909
1122,-39,0.298893551129694,1.2188597002566,15.4732596022727,3.52075352272727
1123,-38,0.298893551129694,1.2188597002566,16.0442820265152,3.2914359469697
1124,-37,0.298893551129694,1.2188597002566,16.627919375,2.86416125
1125,-36,0.298893551129694,1.2188597002566,17.1296931818182,2.43879545454546
1126,-35,0.298893551129694,1.2188597002566,16.9480965909091,1.96198863636364
1127,-34,0.298893551129694,1.2188597002566,16.9690198863636,1.51832386363636
1128,-33,0.298893551129694,1.2188597002566,17.0683096590909,1.2745928030303
1129,-32,0.298893551129694,1.2188597002566,17.0863238636364,1.16886742424242
1130,-31,0.298893551129694,1.2188597002566,17.0056875,0.956806818181817
1201,-30,0.298893551129694,1.2188597002566,17.0853153409091,0.824823863636361
1202,-29,0.298893551129694,1.2188597002566,17.2848409090909,0.535166666666663
1203,-28,0.298893551129694,1.2188597002566,17.1808323863636,0.477729166666665
1204,-27,0.298893551129694,1.2188597002566,17.138375,0.435977272727271
1205,-26,0.298893551129694,1.2188597002566,17.18909375,0.368782196969695
1206,-25,0.298893551129694,1.2188597002566,17.1710511363636,0.432140151515149
1207,-24,0.298893551129694,1.2188597002566,17.5951647727273,0.796034090909089
1208,-23,0.298893551129694,1.2188597002566,17.8694772727273,1.0995303030303
1209,-22,0.298893551129694,1.2188597002566,17.957375,1.43615909090909
1210,-21,0.298893551129694,1.2188597002566,17.9907045454545,1.61283333333333
1211,-20,0.298893551129694,1.2188597002566,17.9394261363636,1.73326893939394
1212,-19,0.298893551129695,1.2188597002566,18.2309318181818,2.01389393939394
1213,-18,0.298893551129694,1.2188597002566,18.3510795454546,2.28450757575758
1214,-17,0.298893551129694,1.2188597002566,18.5953664772727,2.37047916666667
1215,-16,0.298893551129694,1.2188597002566,18.7002982954546,2.26637310606061
1216,-15,0.298893551129695,1.2188597002566,18.9542357954545,2.36395265151515
1217,-14,0.298893551129695,1.2188597002566,19.2361420454545,2.45438257575758
1218,-13,0.298893551129694,1.2188597002566,19.1826278409091,2.4165625
1219,-12,0.298893551129694,1.2188597002566,19.2220909090909,2.46551515151515
1220,-11,0.298893551129694,1.2188597002566,19.2358579545455,2.43495075757576
1221,-10,0.298893551129694,1.2188597002566,19.1318551136364,2.26598674242424
1222,-9,0.298893551129694,1.2188597002566,19.1708181818182,2.19654545454546
1223,-8,0.298893551129694,1.2188597002566,18.9533409090909,1.96604545454546
1224,-7,0.298893551129694,1.2188597002566,18.7008920454545,1.86488257575758
1225,-6,0.298893551129694,1.2188597002566,18.5131363636364,1.83251515151515
1226,-5,0.298893551129694,1.2188597002566,18.4134460227273,1.90825946969697
1227,-4,0.298893551129694,1.2188597002566,18.1460738636364,1.85451893939394
1228,-3,0.298893551129694,1.2188597002566,17.9067073863636,1.80446401515151
1229,-2,0.298893551129694,1.2188597002566,17.9143096590909,1.84744128787879
1230,-1,0.298893551129694,1.2188597002566,17.8342840909091,1.87234090909091
1231,0,0.298893551129695,1.2188597002566,17.7906022727273,1.90455303030303
101,1,0.298893551129694,1.2188597002566,17.9131619318182,2.0733731060606
102,2,0.298893551129695,1.2188597002566,18.0973494318182,2.20408901515151
103,3,0.298893551129694,1.2188597002566,18.1688181818182,2.31872727272727
104,4,0.298893551129694,1.2188597002566,18.2348664772727,2.32178219696969
105,5,0.298893551129694,1.2188597002566,18.2155,2.3250606060606
106,6,0.298893551129694,1.2188597002566,18.2007301136364,2.37702462121212
107,7,0.298893551129694,1.2188597002566,18.2439488636364,2.44301136363636
108,8,0.298893551129694,1.2188597002566,18.2402414772727,2.47527462121212
109,9,0.298893551129694,1.2188597002566,18.2140681818182,2.36459090909091
110,10,0.29839281172092,1.21732852700726,18.1074196969697,2.26495836963912
111,11,0.343360967946486,1.23140246915621,17.6073628030303,1.85341109034381
112,12,0.396055697834975,1.21859697154032,16.9088369507576,1.29017219113905
113,13,0.445480730839332,0.939034474706652,16.0810664962121,0.857363895285012
114,14,0.241502797512694,0.615020524168715,15.1270518939394,0.884080343932843
115,15,0.0585425797722099,0.826107069525133,14.2851457386364,1.45199724479399
116,16,-0.00873532919502162,0.919887528367957,13.4608948674242,2.24859537620567
117,17,-0.065798093282755,0.999109802941771,12.4319080492424,2.99005119293514
118,18,-0.106809038015998,1.05092580480928,11.3273123106061,3.73523750612172
119,19,-0.10874093441511,1.05329738856367,10.3716640340909,4.45048034756863
120,20,-0.125014176601015,1.07264803806306,9.46718200757575,5.1438046214069
121,21,-0.122165491082905,1.06918290171415,8.89703037878788,5.64013241831426
122,22,-0.143839618388919,1.09423580649813,8.68492350378788,5.81813156046127
123,23,-0.132553477722646,1.08131411641198,8.55938482954545,5.78903724557469
